2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/mailer/src/main/scala/uz/scala/mailer/exception/InvalidAddress.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/mailer/src/main/scala/uz/scala/mailer/retries/Retry.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/redis/build.sbt. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/redis/src/main/scala/uz/scala/redis/RedisClient.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/redis/src/main/scala/uz/scala/redis/RedisConfig.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/build.sbt. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/HealthHttpRoutes.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/HttpServer.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/HttpServerConfig.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/LiveHttpErrorHandler.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/LogConfig.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/RoutesHttpErrorHandler.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/syntax/Http4sSyntax.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/syntax/package.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/utils/HttpErrorHandler.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/utils/MapConvert.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/services/src/main/scala/uz/scala/http4s/utils/Routes.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/build.sbt. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/src/main/scala/uz/scala/sttp/SttpBackends.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/src/main/scala/uz/scala/sttp/SttpClient.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/src/main/scala/uz/scala/sttp/SttpClientAuth.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/src/main/scala/uz/scala/sttp/SttpError.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/src/main/scala/uz/scala/sttp/SttpRequest.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:55 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/src/main/scala/uz/scala/sttp/SttpRequestBody.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:56 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/src/main/scala/uz/scala/sttp/SttpResponseDecoder.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.10 22:07:56 INFO  no build target found for /home/fpscala/IdeaProjects/resthub/backend/supports/sttp/src/main/scala/uz/scala/sttp/package.scala. Using presentation compiler with project's scala-library version: 3.3.6
Dec 12, 2025 9:18:07 PM org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint notify
INFO: Unsupported notification method: $/setTrace
